x	y	showSelected
0.526737967914438	0.309572413630492	69338-51615-71
0.558823529411765	0.566873615222901	A3127
0.655080213903743	0.432068365573446	A4595
0.205882352941176	0.246399598436369	A50-7445
0.558823529411765	0.566873615222901	A5424
0.302139037433155	0.313834719565209	A55-5629-4
0.494652406417112	0.23690614326759	A72-507
0.494652406417112	0.23690614326759	A72-512
0.483957219251337	0.592131556526112	A72-512
0.516042780748663	0.28244328979282	A75-105021
0.644385026737968	0.555655588752168	A80-244003
0.644385026737968	0.314415118671213	A81-356022
0.644385026737968	0.555655588752168	A83-214072-23-8
0.751336898395722	0.309959346367828	A93-552034
0.0454545454545455	0.423587585928163	Adams
0.0882352941176471	0.611813736626071	Adams
0.526737967914438	0.309572413630492	AgriPro 25
0.548128342245989	0.27062370383201	Amcor
0.516042780748663	0.28244328979282	Amcor
0.644385026737968	0.279343293526117	Amcor 89
0.31283422459893	0.57197931360853	Amsoy
0.344919786096257	0.267135263371965	Amsoy
0.494652406417112	0.23690614326759	Amsoy 71
0.494652406417112	0.23690614326759	Amsoy x Calland
0.526737967914438	0.401218037050926	Amsoy x Calland
0.494652406417112	0.23690614326759	Amsoy x Portage
0.259358288770053	0.521126376312945	Anderson
0.0989304812834225	0.158618768021279	Anoka
0.366310160427808	0.427561203765883	AP68-1016
0.366310160427808	0.427561203765883	AP68-1022
0.494652406417112	0.23690614326759	AX429
0.31283422459893	0.57197931360853	AX56P64-1
0.526737967914438	0.309572413630492	AX901-40-2
0.697860962566845	0.281474446493475	AYR
0.516042780748663	0.28244328979282	B216
0.483957219251337	0.592131556526112	B216
0.473262032085562	0.284574442760179	Baron
0.526737967914438	0.309572413630492	Beeson 80
0.526737967914438	0.309572413630492	Beeson x AP68-1016
0.526737967914438	0.309572413630492	Beeson x L15
0.141711229946524	0.311316633860514	Blackhawk
0.205882352941176	0.246399598436369	Blackhawk
0.740641711229946	0.330500033478751	Blackjack 21
0.665775401069519	0.647887657102627	BSR 101 x Williams 82
0.644385026737968	0.314415118671213	Burlison
0.259358288770053	0.521126376312945	C1069
0.259358288770053	0.521126376312945	C1070
0.259358288770053	0.521126376312945	C1079
0.344919786096257	0.267135263371965	C1253
0.344919786096257	0.267135263371965	C1265
0.344919786096257	0.267135263371965	C1266
0.344919786096257	0.267135263371965	C1266R
0.483957219251337	0.548870662744741	C1421
0.558823529411765	0.428224732952175	C1520
0.526737967914438	0.401218037050926	C1528
0.697860962566845	0.202645969997296	C1732
0.259358288770053	0.521126376312945	C985
0.526737967914438	0.401218037050926	Calland x Altona
0.0989304812834225	0.568484827324464	Capital
0.558823529411765	0.566873615222901	Cartter
0.558823529411765	0.428224732952175	Century
0.526737967914438	0.401218037050926	Century
0.644385026737968	0.314415118671213	Century 84
0.665775401069519	0.647887657102627	Century 84
0.259358288770053	0.521126376312945	Chippewa
0.205882352941176	0.246399598436369	Chippewa
0.740641711229946	0.246981508998378	Cisne
0.836898395721925	0.368092967240551	CL0J095-4-6
0.836898395721925	0.368092967240551	CL0J173-6-2
0.836898395721925	0.368092967240551	CL0J173-6-8
0.259358288770053	0.521126376312945	Clark
0.205882352941176	0.246399598436369	Clark
0.366310160427808	0.427561203765883	Clark x Blackhawk
0.366310160427808	0.427561203765883	Clark x CNS
0.366310160427808	0.427561203765883	Clark x (Lincoln x CNS)
0.366310160427808	0.427561203765883	Clark x PI 86.024
0.366310160427808	0.427561203765883	Clark x T145
0.366310160427808	0.427561203765883	Clark x T201
0.526737967914438	0.309572413630492	CN210
0.526737967914438	0.309572413630492	CN290
0.366310160427808	0.427561203765883	Columbus
0.740641711229946	0.330500033478751	Conrad x Elgin 87
0.740641711229946	0.237409458117327	Conrad x Elgin 87
0.344919786096257	0.267135263371965	Corsoy
0.516042780748663	0.28244328979282	Corsoy 79
0.516042780748663	0.28244328979282	Corsoy x Hark
0.516042780748663	0.28244328979282	Corsoy x Wayne
0.483957219251337	0.592131556526112	Corsoy x Wayne
0.558823529411765	0.566873615222901	Crawford
0.516042780748663	0.28244328979282	Cumberland
0.558823529411765	0.566873615222901	Cumberland
0.366310160427808	0.427561203765883	Cutler
0.526737967914438	0.391630871609823	Cutler 71
0.82620320855615	0.38902058708881	CX1705R-108
0.141711229946524	0.311316633860514	CX291-42-1
0.355614973262032	0.42981629612567	D56-1185
0.633689839572192	0.551759055170714	Delsoy 4500
0.697860962566845	0.281474446493475	Dimon
0.0454545454545455	0.423587585928163	Dorman
0.526737967914438	0.401218037050926	Douglas
0.558823529411765	0.566873615222901	Douglas
0.558823529411765	0.566873615222901	DSR-304
0.0454545454545455	0.423587585928163	Dunfield x Haberlandt
0.751336898395722	0.352978407188364	Dwight
0.622994652406417	0.417883350964468	Egyptian
0.558823529411765	0.566873615222901	Elf
0.697860962566845	0.281474446493475	Elgin 87
0.344919786096257	0.267135263371965	Evans
0.558823529411765	0.566873615222901	Fayette
0.473262032085562	0.284574442760179	FH22-815
0.259358288770053	0.521126376312945	Ford
0.205882352941176	0.246399598436369	Ford
0.548128342245989	0.27062370383201	Fremont
0.558823529411765	0.566873615222901	Fremont
0.0454545454545455	0.423587585928163	Gibson
0.558823529411765	0.566873615222901	Gnome
0.259358288770053	0.521126376312945	Grant
0.0454545454545455	0.423587585928163	H2
0.0454545454545455	0.423587585928163	Haberlandt x Dunfield
0.516042780748663	0.28244328979282	Harcor
0.601604278074866	0.34638845900561	Harcor x (M61-96 x Hobbitt 87)
0.516042780748663	0.28244328979282	Hardin
0.344919786096257	0.267135263371965	Hark
0.302139037433155	0.313834719565209	Hark
