colour	x	y	clickSelects	fill
#FF0000	0.441176470588235	0.41492668621701	Ross	#FF0000
#FF0000	0.82620320855615	0.491583577712609	Savoy	#FF0000
#FF0000	0.152406417112299	0.516759530791789	Scioto	#FF0000
#0000FF	0.419786096256685	0.348313782991202	Shelby	#0000FF
#FF0000	0.665775401069519	0.515322580645162	Sparks	#FF0000
#FF0000	0.740641711229946	0.702375366568917	Spencer	#FF0000
#FF0000	0.804812834224599	0.621935483870969	Stressland	#FF0000
#FF0000	0.783422459893048	0.489149560117302	Thorne	#FF0000
#FF0000	0.879679144385027	0.589794721407625	U98-311442	#FF0000
#FF0000	0.622994652406417	0.558196480938417	Union	#FF0000
#FF0000	0.633689839572192	0.378988269794722	Vickery	#FF0000
#FF0000	0.31283422459893	0.464882697947214	Wabash	#FF0000
#0000FF	0.483957219251337	0.450791788856305	Wayne	#0000FF
#FF0000	0.56951871657754	0.422067448680351	Wells	#FF0000
#FF0000	0.633689839572192	0.351275659824046	Wells II	#FF0000
#0000FF	0.558823529411765	0.556407624633431	Williams	#0000FF
#FF0000	0.665775401069519	0.619545454545455	Williams 82	#FF0000
#0000FF	0.590909090909091	0.418313782991203	Woodworth	#0000FF
#0000FF	0.697860962566845	0.379970674486801	Zane	#0000FF
