colour	x	y	showSelected	fill
#0000FF	0.536965751144967	0.679979797979798	Adams	#0000FF
#FF0000	0.572568536114086	0.587232323232323	Adelphia	#FF0000
#0000FF	0.589677150210921	0.43020202020202	A.K. (Harrow)	#0000FF
#0000FF	0.300532535734564	0.448525252525253	Amcor	#0000FF
#0000FF	0.367235046152596	0.563010101010101	Amsoy	#0000FF
#FF0000	0.319177310604179	0.571676767676768	Amsoy 71	#FF0000
#0000FF	0.536122368759912	0.415818181818182	Beeson	#0000FF
#FF0000	0.591348854581298	0.367717171717171	Beeson 80	#FF0000
#0000FF	0.927858426218349	0.48989898989899	Bonus	#0000FF
#FF0000	0.697163223106268	0.373272727272727	Boone	#FF0000
#FF0000	0.789272627874089	0.275373737373738	Burlison	#FF0000
#0000FF	0.402792649922515	0.499090909090909	Calland	#0000FF
#FF0000	0.648352467571195	0.411010101010101	Century	#FF0000
#FF0000	0.739166677961967	0.366222222222223	Century 84	#FF0000
#FF0000	0.495203262684999	0.534888888888889	Chamberlain	#FF0000
#FF0000	0.61637923893776	0.340222222222222	Chief	#FF0000
#FF0000	0.67387984511885	0.436646464646465	Cisne	#FF0000
#0000FF	0.59174042497436	0.462343434343435	Clark	#0000FF
#FF0000	0.491106833957587	0.501838383838384	Clark 63	#FF0000
#FF0000	0.356828309937003	0.432181818181818	Conrad	#FF0000
#FF0000	0.662930934512865	0.465111111111111	Corsica	#FF0000
#0000FF	0.433922496170894	0.496161616161616	Corsoy	#0000FF
#FF0000	0.461889658475315	0.485090909090909	Corsoy 79	#FF0000
#0000FF	0.393891953680235	0.719474747474748	Cumberland	#0000FF
#FF0000	0.591047646586637	0.533050505050505	Cutler	#FF0000
#0000FF	0.537658529532691	0.418282828282829	Douglas	#0000FF
#FF0000	0.550655654502383	0.573454545454546	Dunbar	#FF0000
#0000FF	0.295999355414892	0.69650505050505	Dunfield	#0000FF
#FF0000	0.388741296971505	0.379272727272727	Dwight	#FF0000
#FF0000	0.225591986662511	0.611111111111111	Elgin	#FF0000
#FF0000	0.27471901059198	0.57359595959596	Elgin 87	#FF0000
#FF0000	0.645807260016296	0.418282828282829	Flyer	#FF0000
#0000FF	0.510956440805852	0.609272727272727	Ford	#0000FF
#FF0000	0.0454545454545457	0.638666666666666	Franklin	#FF0000
#FF0000	0.480142862951869	0.262161616161617	Gibson	#FF0000
#0000FF	0.448275057116567	0.412464646464647	Harcor	#0000FF
#0000FF	0.51854688227135	0.414868686868687	Harosoy	#0000FF
#FF0000	0.535038019979126	0.457191919191919	Harosoy 63	#FF0000
#FF0000	0.521227633423847	0.55050505050505	Harper	#FF0000
#0000FF	0.537914556328155	0.443232323232324	Hawkeye	#0000FF
#FF0000	0.549029131331204	0.476424242424242	Hawkeye 63	#FF0000
#FF0000	0.215546700040512	0.71020202020202	IA 2021	#FF0000
#FF0000	0.565520269038982	0.355212121212121	IA 2022	#FF0000
#FF0000	0.367235046152596	0.621212121212121	IA 2038	#FF0000
#FF0000	0.401301670348935	0.535111111111111	IA 2050	#FF0000
#FF0000	0.429976671440813	0.494222222222222	IA 2052	#FF0000
#FF0000	0.24387531193853	0.812161616161616	IA 2065	#FF0000
#FF0000	0.152805074752295	0.536565656565657	IA 2068	#FF0000
#FF0000	0.40021732156815	0.524525252525253	IA 2094	#FF0000
#FF0000	0.37062363609255	0.631313131313131	IA 3004	#FF0000
#FF0000	0.164567246943869	0.651515151515151	IA 3010	#FF0000
#FF0000	0.298740348166322	0.602848484848485	IA 3014	#FF0000
#0000FF	0.0659818702908013	0.735070707070707	IA 3023	#0000FF
#FF0000	0.154296054325875	0.781919191919191	IA 3024	#FF0000
#0000FF	0.552718929265821	0.425616161616161	Illini	#0000FF
#FF0000	0.334599159930903	0.44949494949495	Jack	#FF0000
#FF0000	0.302686172896401	0.552424242424242	Kenwood	#FF0000
#FF0000	0.672388865545269	0.339353535353535	Korean	#FF0000
#FF0000	0.504103958927278	0.405414141414142	KS4694	#FF0000
#0000FF	0.640430697311569	0.406565656565657	Lawrence	#0000FF
#FF0000	0.3767833395834	0.421030303030303	LD00-3309	#FF0000
#0000FF	0.3767833395834	0.606525252525253	Lincoln	#0000FF
#FF0000	0.476242219420988	0.496161616161616	Lindarin	#FF0000
#FF0000	0.520534855036123	0.467858585858586	LN97-15076	#FF0000
#FF0000	0.382641835079587	0.504808080808081	Loda	#FF0000
#FF0000	0.534917536781262	0.422868686868687	LS93-0375	#FF0000
#FF0000	0.425383249522209	0.555090909090909	Macon	#FF0000
#FF0000	0.398003442807379	0.490808080808081	Macoupin	#FF0000
#FF0000	0.954545454545455	0.224525252525252	Mandell	#FF0000
#FF0000	0.356933732735134	0.539494949494949	Maverick	#FF0000
#FF0000	0.598577846453201	0.408181818181818	Mingo	#FF0000
#FF0000	0.732750947675654	0.415515151515152	Morgan	#FF0000
#0000FF	0.726169552992276	0.234	Mukden	#0000FF
#FF0000	0.503426240939288	0.266767676767677	Mustang	#FF0000
#FF0000	0.280938955681762	0.690080808080808	NE3001	#FF0000
#0000FF	0.44386235999476	0.577131313131313	Oakland	#0000FF
#FF0000	0.637599342161741	0.567030303030303	Omaha	#FF0000
#FF0000	0.239869245609517	0.585393939393939	Pana	#FF0000
