x	y	label	showSelected
0.5	0.130680530892875	Parent - Perry: 1.93	D56-1185
0.5	0.0596576926469629	Parent - Cumberland: 2.58	Delsoy 4500
0.5	0.0596576926469629	Parent - Elgin: 2.64	Dimon
0.5	0.0596576926469629	Parent - Dunfield: 2.67	Dorman
0.5	0.0596576926469629	Parent - Calland: 3.08	Douglas
0.5	0.130680530892875	Parent - Williams: 3.00	Douglas
0.5	0.0596576926469629	Parent - Williams: 3.00	DSR-304
0.5	0.0596576926469629	Parent - Dunfield: 2.67	Dunfield x Haberlandt
0.5	0.0596576926469629	Parent - Jack: 2.74	Dwight
0.5	0.0596576926469629	Parent - Franklin: 2.02	Egyptian
0.5	0.130680530892875	Parent - Williams: 3.00	Elf
0.5	0.0596576926469629	Parent - Elgin: 2.64	Elgin 87
0.5	0.0596576926469629	Parent - Harosoy: 2.71	Evans
0.5	0.130680530892875	Parent - Williams: 3.00	Fayette
0.5	0.0596576926469629	Parent - Harosoy 63: 2.51	FH22-815
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Ford
0.5	0.130680530892875	Parent - Richland: 2.70	Ford
0.5	0.0596576926469629	Parent - Amsoy 71: 2.60	Fremont
0.5	0.130680530892875	Parent - Williams: 3.00	Fremont
0.5	0.0596576926469629	Parent - Dunfield: 2.67	Gibson
0.5	0.130680530892875	Parent - Williams: 3.00	Gnome
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Grant
0.5	0.0596576926469629	Parent - Dunfield: 2.67	H2
0.5	0.0596576926469629	Parent - Dunfield: 2.67	Haberlandt x Dunfield
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Harcor
0.5	0.0596576926469629	Parent - Harcor: 2.32	Harcor x (M61-96 x Hobbitt 87)
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Hardin
0.5	0.0596576926469629	Parent - Harosoy: 2.71	Hark
0.5	0.130680530892875	Parent - Hawkeye: 2.66	Hark
0.5	0.0596576926469629	Parent - A.K. (Harrow): 3.00	Harosoy
0.5	0.130680530892875	Parent - Harosoy: 2.71	Harosoy 63
0.5	0.0596576926469629	Parent - Harosoy: 2.71	Harosoy x T117
0.5	0.0596576926469629	Parent - Harper: 2.63	Harper 87
0.5	0.0596576926469629	Parent - Mukden: 2.45	Hawkeye
0.5	0.130680530892875	Parent - Richland: 2.70	Hawkeye
0.5	0.0596576926469629	Parent - Hawkeye: 2.66	Hawkeye 63
0.5	0.0596576926469629	Parent - Hawkeye: 2.66	Hawkeye x Lee
0.5	0.0596576926469629	Parent - Amcor: 2.62	Hayes
0.5	0.130680530892875	Parent - Williams: 3.00	HC74-634RE
0.5	0.0596576926469629	Parent - Richland: 2.70	Henry
0.5	0.0596576926469629	Parent - Zane: 2.83	HM8632
0.5	0.0596576926469629	Parent - Zane: 2.83	HM8778
0.5	0.130680530892875	Parent - Williams: 3.00	Hobbit
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Hodgson
0.5	0.0596576926469629	Parent - Harcor: 2.32	Hoyt
0.5	0.0596576926469629	Parent - Woodworth: 2.97	HW79022
0.5	0.0596576926469629	Parent - Cumberland: 2.58	HW79116
0.5	0.0596576926469629	Parent - Williams: 3.00	HW8400
0.5	0.0596576926469629	Parent - Pella 86: 3.08	IA 2003
0.5	0.0596576926469629	Parent - Pella 86: 3.08	IA 2004
0.5	0.0596576926469629	Parent - Elgin 87: 2.64	IA 2021
0.5	0.0596576926469629	Parent - Jack: 2.74	IA 2036
0.5	0.0596576926469629	Parent - Chamberlain: 2.75	IA 3003
0.5	0.0596576926469629	Parent - Jack: 2.74	Ina
0.5	0.0596576926469629	Parent - Jack: 2.74	INA
0.5	0.0596576926469629	Parent - Corsoy: 2.64	IVR Ex212
0.5	0.0596576926469629	Parent - Amsoy: 2.55	IVR Ex4426
0.5	0.0596576926469629	Parent - Corsoy: 2.64	IVR Ex4428
0.5	0.0596576926469629	Parent - Amsoy: 2.55	IVR Ex4731
0.5	0.0596576926469629	Parent - Williams: 3.00	J103
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Jewel
0.5	0.0596576926469629	Parent - Williams: 3.00	K1022
0.5	0.0596576926469629	Parent - Calland: 3.08	K1028
0.5	0.130680530892875	Parent - Williams: 3.00	K1028
0.5	0.130680530892875	Parent - Richland: 2.70	Kanrich
0.5	0.0596576926469629	Parent - Beeson 80: 2.62	Keller
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Kent
0.5	0.0596576926469629	Parent - Elgin: 2.64	Kenwood
0.5	0.0596576926469629	Parent - Kenwood: 2.66	Kenwood 94
0.5	0.0596576926469629	Parent - Clark: 2.36	Kino
0.5	0.0596576926469629	Parent - Harper: 2.63	KS3494
0.5	0.0596576926469629	Parent - Williams 82: 2.35	Kunitz
0.5	0.0596576926469629	Parent - Clark 63: 1.86	L12
0.5	0.0596576926469629	Parent - Clark 63: 1.86	L15
0.5	0.130680530892875	Parent - Wayne: 2.58	L15
0.5	0.0596576926469629	Parent - Calland: 3.08	L15 x Calland
0.5	0.0596576926469629	Parent - Century: 2.62	L2-3
0.5	0.0596576926469629	Parent - Williams: 3.00	L24
0.5	0.0596576926469629	Parent - Lincoln: 2.58	L46-1503
0.5	0.0596576926469629	Parent - Lincoln: 2.58	L46-1741
0.5	0.0596576926469629	Parent - Lincoln: 2.58	L46-1743
0.5	0.0596576926469629	Parent - Lincoln: 2.58	L46-2132
0.5	0.130680530892875	Parent - Richland: 2.70	L46-2132
0.5	0.0596576926469629	Parent - Lincoln: 2.58	L46-5679
0.5	0.0596576926469629	Parent - Adams: 2.67	L57-0034
0.5	0.130680530892875	Parent - Clark: 2.36	L57-0034
0.5	0.0596576926469629	Parent - Clark: 2.36	L59-0034
0.5	0.0596576926469629	Parent - Harosoy: 2.71	L60-347-1-60-2B
0.5	0.0596576926469629	Parent - Harosoy: 2.71	L60-347-4-4G-2-B
0.5	0.0596576926469629	Parent - Clark: 2.36	L62-1926
0.5	0.0596576926469629	Parent - Harosoy: 2.71	L62-535
0.5	0.0596576926469629	Parent - Harosoy: 2.71	L62-667
0.5	0.0596576926469629	Parent - Harosoy: 2.71	L63-1397
0.5	0.0596576926469629	Parent - Wayne: 2.58	L65-1342
0.5	0.0596576926469629	Parent - Wayne: 2.58	L66-1359
0.5	0.0596576926469629	Parent - Calland: 3.08	L66L-137
0.5	0.0596576926469629	Parent - Wayne: 2.58	L66L-140
0.5	0.0596576926469629	Parent - Wayne: 2.58	L66L-144
0.5	0.130680530892875	Parent - Wayne: 2.58	L66L-154
0.5	0.0596576926469629	Parent - Wayne: 2.58	L66L-172
0.5	0.0596576926469629	Parent - Calland: 3.08	L69U-37-17-5
0.5	0.0596576926469629	Parent - Calland: 3.08	L69U40-16-4
0.5	0.0596576926469629	Parent - Amsoy 71: 2.60	L707-543G
0.5	0.0596576926469629	Parent - Amsoy: 2.55	L70T-543G
0.5	0.0596576926469629	Parent - Williams: 3.00	L72U-2567
0.5	0.0596576926469629	Parent - Corsoy: 2.64	L73-4673
0.5	0.0596576926469629	Parent - Beeson: 2.34	L74-3897
0.5	0.130680530892875	Parent - Williams: 3.00	L74-3897
0.5	0.130680530892875	Parent - Williams: 3.00	L74-619
0.5	0.0596576926469629	Parent - Williams: 3.00	L74D-619
0.5	0.0596576926469629	Parent - Corsoy: 2.64	L75-3632
0.5	0.0596576926469629	Parent - Williams: 3.00	L75-8020
0.5	0.0596576926469629	Parent - Williams: 3.00	L76-0253
0.5	0.0596576926469629	Parent - Union: 1.93	L77-1233
0.5	0.0596576926469629	Parent - Union: 1.93	L77-443
0.5	0.130680530892875	Parent - Williams: 3.00	L77-906
0.5	0.130680530892875	Parent - Williams: 3.00	L77-994
0.5	0.0596576926469629	Parent - Williams 82: 2.35	L80-4323
0.5	0.0596576926469629	Parent - Williams 82: 2.35	L82C-1212
0.5	0.0596576926469629	Parent - Calland: 3.08	Lawrence
0.5	0.130680530892875	Parent - Williams: 3.00	Lawrence
0.5	0.0596576926469629	Parent - Dwight: 2.66	LD00-3309
0.5	0.130680530892875	Parent - Maverick: 2.80	LD00-3309
0.5	0.0596576926469629	Parent - IA 3010: 2.97	LD01_5907
0.5	0.0596576926469629	Parent - IA 3010: 2.97	LD01-5907
0.5	0.0596576926469629	Parent - IA 3010: 2.97	LD02_4485
0.5	0.0596576926469629	Parent - IA 3010: 2.97	LD02-4485
0.5	0.130680530892875	Parent - LS93-0375: 1.93	LD02-9050
0.5	0.130680530892875	Parent - LS93-0375: 1.93	LD02-950
0.5	0.0596576926469629	Parent - Lawrence: 1.86	LG82-8195
0.5	0.0596576926469629	Parent - Lawrence: 1.86	LG82-8224
0.5	0.0596576926469629	Parent - Century: 2.62	LG89-7793
0.5	0.0596576926469629	Parent - Lawrence: 1.86	LG90-4181
0.5	0.0596576926469629	Parent - Elgin: 2.64	LG91-7431
0.5	0.0596576926469629	Parent - Flyer: 1.79	LG94-4667
0.5	0.130680530892875	Parent - Lincoln: 2.58	Lincoln x CNS
0.5	0.130680530892875	Parent - Lincoln: 2.58	Lincoln x Flambeau
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Lincoln x Richland
0.5	0.130680530892875	Parent - Richland: 2.70	Lincoln x Richland
0.5	0.0596576926469629	Parent - Korean: 2.44	(Lincoln x Richland) x Korean
0.5	0.0596576926469629	Parent - Lindarin: 2.34	Lindarin 63
0.5	0.0596576926469629	Parent - Williams 82: 2.35	Linford
0.5	0.0596576926469629	Parent - Union: 1.93	LN78-257
0.5	0.0596576926469629	Parent - Jack: 2.74	LN92-11008
0.5	0.0596576926469629	Parent - Burlison: 2.62	LN92-7369
0.5	0.0596576926469629	Parent - Jack: 2.74	LN97-24270
0.5	0.130680530892875	Parent - Macon: 2.78	LN97-24270
0.5	0.0596576926469629	Parent - Jack: 2.74	Loda
0.5	0.0596576926469629	Parent - Amsoy: 2.55	Logan
0.5	0.0596576926469629	Parent - Lincoln: 2.58	M10
0.5	0.130680530892875	Parent - Richland: 2.70	M10
0.5	0.0596576926469629	Parent - Lincoln: 2.58	M319
0.5	0.0596576926469629	Parent - Lincoln: 2.58	M319W
0.5	0.0596576926469629	Parent - Harosoy: 2.71	M406
0.5	0.0596576926469629	Parent - Lincoln: 2.58	M42-37
0.5	0.0596576926469629	Parent - Harosoy: 2.71	M54-110
0.5	0.0596576926469629	Parent - Korean: 2.44	M54-240
0.5	0.130680530892875	Parent - Harosoy: 2.71	M60-406
0.5	0.0596576926469629	Parent - Corsoy: 2.64	M63-217Y
0.5	0.0596576926469629	Parent - Corsoy: 2.64	M67-141
0.5	0.0596576926469629	Parent - Beeson: 2.34	M68-303
0.5	0.0596576926469629	Parent - Corsoy: 2.64	M75-89
0.5	0.0596576926469629	Parent - Harper: 2.63	Magellan
0.5	0.0596576926469629	Parent - Harosoy 63: 2.51	Maple Arrow
0.5	0.0596576926469629	Parent - Elgin 87: 2.64	Marcus x Elgin 87
0.5	0.0596576926469629	Parent - Amsoy: 2.55	Marion
0.5	0.0596576926469629	Parent - Amsoy: 2.55	Matsoy
0.5	0.130680530892875	Parent - Resnik: 2.63	Maverick
0.5	0.0596576926469629	Parent - Bonus: 1.86	Mead
0.5	0.130680530892875	Parent - Wells II: 2.29	Miami
0.5	0.0596576926469629	Parent - Clark: 2.36	Miles
0.5	0.0596576926469629	Parent - Amsoy: 2.55	Mitchell
0.5	0.0596576926469629	Parent - Mukden: 2.45	Monroe
0.5	0.0596576926469629	Parent - Union: 1.93	Morgan
0.5	0.0596576926469629	Parent - Hawkeye: 2.66	Norchief
0.5	0.0596576926469629	Parent - Harcor: 2.32	OAC Thames
0.5	0.0596576926469629	Parent - Corsoy: 2.64	OX383
0.5	0.130680530892875	Parent - Harosoy 63: 2.51	OX383
0.5	0.0596576926469629	Parent - Harcor: 2.32	OX611
0.5	0.0596576926469629	Parent - Harosoy: 2.71	P6122
0.5	0.0596576926469629	Parent - Jack: 2.74	Pana
0.5	0.0596576926469629	Parent - Calland: 3.08	Pella
0.5	0.0596576926469629	Parent - Pella: 2.83	Pella 86
0.5	0.0596576926469629	Parent - Cumberland: 2.58	Pella x Cumberland
0.5	0.130680530892875	Parent - Pella: 2.83	Pella x Cumberland
0.5	0.0596576926469629	Parent - Williams: 3.00	Pennyrile
0.5	0.0596576926469629	Parent - Patoka: 2.69	Perry
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Peterson 118-11
0.5	0.0596576926469629	Parent - Corsoy: 2.64	Pioneer 1677
0.5	0.0596576926469629	Parent - Wells: 2.49	Pioneer 9061
0.5	0.0596576926469629	Parent - Williams: 3.00	Pixie
0.5	0.0596576926469629	Parent - Amsoy 71: 2.60	Platte
0.5	0.0596576926469629	Parent - Spencer: 1.71	Probst
0.5	0.0596576926469629	Parent - Harosoy: 2.71	Provar
0.5	0.0596576926469629	Parent - Harosoy: 2.71	PRX54-59
0.5	0.0596576926469629	Parent - Franklin: 2.02	Pyramid
0.5	0.0596576926469629	Parent - Clark: 2.36	Rampage
0.5	0.0596576926469629	Parent - Wells II: 2.29	RCAT Alliance
0.5	0.0596576926469629	Parent - Elgin: 2.64	RCAT Columbus
0.5	0.0596576926469629	Parent - Union: 1.93	Regal
0.5	0.0596576926469629	Parent - Jack: 2.74	Rend
0.5	0.130680530892875	Parent - Resnik: 2.63	Rend
0.5	0.0596576926469629	Parent - Lincoln: 2.58	Renville
0.5	0.0596576926469629	Parent - Clark: 2.36	Rillito
0.5	0.0596576926469629	Parent - Illini: 3.00	S-100
