x	y	showSelected
0.697860962566845	0.590909090909091	Harper 87
0.141711229946524	0.306054545454545	Hawkeye
0.205882352941176	0.413418181818182	Hawkeye
0.302139037433155	0.494363636363637	Hawkeye 63
0.302139037433155	0.494363636363637	Hawkeye x Lee
0.644385026737968	0.499127272727273	Hayes
0.558823529411765	0.6562	HC74-634RE
0.205882352941176	0.413418181818182	Henry
0.697860962566845	0.783472727272727	HM8632
0.697860962566845	0.783472727272727	HM8778
0.558823529411765	0.6562	Hobbit
0.516042780748663	0.542	Hodgson
0.601604278074866	0.466672727272727	Hoyt
0.590909090909091	0.681818181818182	HW79022
0.633689839572192	0.742981818181818	HW79116
0.558823529411765	0.6562	HW8400
0.729946524064171	0.753727272727272	IA 2003
0.729946524064171	0.753727272727272	IA 2004
0.740641711229946	0.611690909090909	IA 2021
