x	y	label	showSelected
0.5	0.0454545454545455	Parent - Beeson: 18.33	69338-51615-71
0.5	0.106060606060606	Parent - Williams: 19.36	A3127
0.5	0.0454545454545455	Parent - Douglas: 18.35	A4595
0.5	0.0454545454545455	Parent - Richland: 18.02	A50-7445
0.5	0.0454545454545455	Parent - Williams: 19.36	A5424
0.5	0.0454545454545455	Parent - Hawkeye: 18.47	A55-5629-4
0.5	0.0454545454545455	Parent - Amsoy: 19.06	A72-507
0.5	0.0454545454545455	Parent - Amsoy: 19.06	A72-512
0.5	0.106060606060606	Parent - Wayne: 18.94	A72-512
0.5	0.0454545454545455	Parent - Corsoy: 18.73	A75-105021
0.5	0.0454545454545455	Parent - Pella: 20.08	A80-244003
0.5	0.106060606060606	Parent - Century: 18.31	A81-356022
0.5	0.0454545454545455	Parent - Pella: 20.08	A83-214072-23-8
0.5	0.106060606060606	Parent - Kenwood: 19.01	A93-552034
0.5	0.0454545454545455	Parent - Dunfield: 19.72	Adams
0.5	0.106060606060606	Parent - Illini: 18.38	Adams
0.5	0.0454545454545455	Parent - Beeson: 18.33	AgriPro 25
0.5	0.0454545454545455	Parent - Amsoy 71: 19.10	Amcor
0.5	0.106060606060606	Parent - Corsoy: 18.73	Amcor
0.5	0.0454545454545455	Parent - Amcor: 18.50	Amcor 89
0.5	0.0454545454545455	Parent - Adams: 19.64	Amsoy
0.5	0.106060606060606	Parent - Harosoy: 18.33	Amsoy
0.5	0.0454545454545455	Parent - Amsoy: 19.06	Amsoy 71
0.5	0.0454545454545455	Parent - Amsoy: 19.06	Amsoy x Calland
0.5	0.106060606060606	Parent - Calland: 18.75	Amsoy x Calland
0.5	0.0454545454545455	Parent - Amsoy: 19.06	Amsoy x Portage
0.5	0.0454545454545455	Parent - Lincoln: 19.28	Anderson
0.5	0.0454545454545455	Parent - Korean: 17.95	Anoka
0.5	0.0454545454545455	Parent - Clark: 18.56	AP68-1016
0.5	0.0454545454545455	Parent - Clark: 18.56	AP68-1022
0.5	0.0454545454545455	Parent - Amsoy: 19.06	AX429
0.5	0.0454545454545455	Parent - Adams: 19.64	AX56P64-1
0.5	0.0454545454545455	Parent - Beeson: 18.33	AX901-40-2
0.5	0.0454545454545455	Parent - Elgin: 19.30	AYR
0.5	0.0454545454545455	Parent - Corsoy: 18.73	B216
0.5	0.106060606060606	Parent - Wayne: 18.94	B216
0.5	0.0454545454545455	Parent - Harosoy 63: 18.54	Baron
0.5	0.0454545454545455	Parent - Beeson: 18.33	Beeson 80
0.5	0.106060606060606	Parent - Beeson: 18.33	Beeson x AP68-1016
0.5	0.0454545454545455	Parent - Beeson: 18.33	Beeson x L15
0.5	0.0454545454545455	Parent - Mukden: 17.43	Blackhawk
0.5	0.106060606060606	Parent - Richland: 18.02	Blackhawk
0.5	0.0454545454545455	Parent - Conrad: 18.41	Blackjack 21
0.5	0.106060606060606	Parent - Williams 82: 19.09	BSR 101 x Williams 82
0.5	0.0454545454545455	Parent - Century: 18.31	Burlison
0.5	0.0454545454545455	Parent - Lincoln: 19.28	C1069
0.5	0.0454545454545455	Parent - Lincoln: 19.28	C1070
0.5	0.0454545454545455	Parent - Lincoln: 19.28	C1079
0.5	0.106060606060606	Parent - Harosoy: 18.33	C1253
0.5	0.0454545454545455	Parent - Harosoy: 18.33	C1265
0.5	0.0454545454545455	Parent - Harosoy: 18.33	C1266
0.5	0.106060606060606	Parent - Harosoy: 18.33	C1266R
0.5	0.0454545454545455	Parent - Adelphia: 19.18	C1421
