colour	x	y	showSelected	fill
#0000FF	0.337732448771702	0.556877005347593	Adams	#0000FF
#FF0000	0.380409430254024	0.582160427807487	Adelphia	#FF0000
#0000FF	0.312194454800433	0.594310160427807	A.K. (Harrow)	#0000FF
#0000FF	0.429983625698152	0.388973262032086	Amcor	#0000FF
#0000FF	0.394963529508217	0.436342245989305	Amsoy	#0000FF
#FF0000	0.368703471697981	0.402213903743316	Amsoy 71	#FF0000
#0000FF	0.364757192244734	0.556278074866311	Beeson	#0000FF
#FF0000	0.416302020249378	0.595497326203208	Beeson 80	#FF0000
#0000FF	0.201615893627962	0.834470588235294	Bonus	#0000FF
#FF0000	0.0669885951520935	0.670641711229947	Boone	#FF0000
#FF0000	0.58069940908602	0.736053475935829	Burlison	#FF0000
#0000FF	0.376252548847744	0.461593582887701	Calland	#0000FF
#FF0000	0.543124510632516	0.635978609625669	Century	#FF0000
#FF0000	0.53817285757015	0.700470588235295	Century 84	#FF0000
#FF0000	0.513622687045247	0.527219251336899	Chamberlain	#FF0000
#FF0000	0.085865048775663	0.613272727272728	Chief	#FF0000
#FF0000	0.491349023345979	0.654106951871658	Cisne	#FF0000
#0000FF	0.234003465404994	0.595775401069519	Clark	#0000FF
#FF0000	0.261953353171703	0.524310160427808	Clark 63	#FF0000
#FF0000	0.597803296271568	0.428951871657755	Conrad	#FF0000
#FF0000	0.445981852630281	0.646331550802139	Corsica	#FF0000
#0000FF	0.545453667946408	0.483700534759358	Corsoy	#0000FF
#FF0000	0.539847644529978	0.503561497326203	Corsoy 79	#FF0000
#0000FF	0.579302917564128	0.455272727272728	Cumberland	#0000FF
#FF0000	0.266644260958886	0.595283422459894	Cutler	#FF0000
#0000FF	0.19273801844121	0.557368983957219	Douglas	#0000FF
#FF0000	0.657952718357245	0.566598930481284	Dunbar	#FF0000
#0000FF	0.236284986562843	0.385754010695188	Dunfield	#0000FF
#FF0000	0.641182284263998	0.451614973262033	Dwight	#FF0000
#FF0000	0.596198709962751	0.335754010695187	Elgin	#FF0000
#FF0000	0.552057543473634	0.370641711229947	Elgin 87	#FF0000
#FF0000	0.454360801761635	0.634171122994653	Flyer	#FF0000
#0000FF	0.300250315464175	0.538406417112299	Ford	#0000FF
#FF0000	0.244280339279746	0.207828877005348	Franklin	#FF0000
#FF0000	0.0940484389506306	0.516524064171123	Gibson	#FF0000
#0000FF	0.475696785336689	0.493893048128343	Harcor	#0000FF
#0000FF	0.397688819067099	0.543796791443851	Harosoy	#0000FF
#FF0000	0.344915479669766	0.555508021390374	Harosoy 63	#FF0000
#FF0000	0.522701135520602	0.545700534759359	Harper	#FF0000
#0000FF	0.337268623041809	0.557550802139038	Hawkeye	#0000FF
#FF0000	0.328957367395358	0.56544385026738	Hawkeye 63	#FF0000
#FF0000	0.702281922304427	0.328620320855615	IA 2021	#FF0000
#FF0000	0.711077061009631	0.577155080213904	IA 2022	#FF0000
#FF0000	0.669104593203524	0.436342245989305	IA 2038	#FF0000
#FF0000	0.71305521506847	0.460534759358289	IA 2050	#FF0000
#FF0000	0.706544104687222	0.480898395721925	IA 2052	#FF0000
#FF0000	0.784474348807479	0.348737967914439	IA 2065	#FF0000
#FF0000	0.724934168085932	0.284064171122995	IA 2068	#FF0000
#FF0000	0.820610133915263	0.459764705882353	IA 2094	#FF0000
#FF0000	0.608145356465116	0.438748663101605	IA 3004	#FF0000
#FF0000	0.73573253251105	0.292417112299465	IA 3010	#FF0000
#FF0000	0.715371836551824	0.387700534759359	IA 3014	#FF0000
#0000FF	0.849668189101499	0.222406417112299	IA 3023	#0000FF
#FF0000	0.846616967948639	0.285122994652407	IA 3024	#FF0000
#0000FF	0.261211232003875	0.568064171122995	Illini	#0000FF
#FF0000	0.555527461366451	0.41316577540107	Jack	#FF0000
#FF0000	0.709981429420641	0.390502673796791	Kenwood	#FF0000
#FF0000	0.324256430943745	0.653048128342246	Korean	#FF0000
#FF0000	0.415111116348303	0.533540106951872	KS4694	#FF0000
#0000FF	0.270379938459101	0.630352941176471	Lawrence	#0000FF
#FF0000	0.577490236468386	0.443122994652407	LD00-3309	#FF0000
#0000FF	0.29135489011467	0.443122994652407	Lincoln	#0000FF
#FF0000	0.416111475625206	0.513754010695187	Lindarin	#FF0000
#FF0000	0.474721497720861	0.545208556149733	LN97-15076	#FF0000
#FF0000	0.633460212652815	0.447283422459893	Loda	#FF0000
#FF0000	0.498374102779269	0.555422459893048	LS93-0375	#FF0000
#FF0000	0.641585938007309	0.477636363636364	Macon	#FF0000
#FF0000	0.105029826501598	0.458192513368984	Macoupin	#FF0000
#FF0000	0.128544537424092	0.853422459893048	Mandell	#FF0000
#FF0000	0.622215572660557	0.429026737967914	Maverick	#FF0000
#FF0000	0.118545958987275	0.600631016042781	Mingo	#FF0000
#FF0000	0.338973495994927	0.695914438502674	Morgan	#FF0000
#0000FF	0.216922142714413	0.69124064171123	Mukden	#0000FF
#FF0000	0.365827752172647	0.533058823529412	Mustang	#FF0000
#FF0000	0.678290849821502	0.375058823529412	NE3001	#FF0000
#0000FF	0.455514098171098	0.49075935828877	Oakland	#0000FF
#FF0000	0.451500125232947	0.628342245989305	Omaha	#FF0000
#FF0000	0.613237410829503	0.345893048128342	Pana	#FF0000
#FF0000	0.10215912130848	0.755711229946525	Patoka	#FF0000
#0000FF	0.478790628313377	0.42124064171123	Pella	#0000FF
#FF0000	0.426232905201292	0.451871657754011	Pella 86	#FF0000
#0000FF	0.202500923263919	0.529657754010695	Perry	#0000FF
#FF0000	0.512000550573677	0.567229946524064	Preston	#FF0000
#FF0000	0.514838662607398	0.534631016042781	Private 2- 1	#FF0000
#FF0000	0.693857844183136	0.413422459893048	Private 2-10	#FF0000
#FF0000	0.598931521019955	0.426919786096257	Private 2-11	#FF0000
#FF0000	0.594275713558278	0.416983957219251	Private 2-12	#FF0000
#FF0000	0.787282374847909	0.337540106951872	Private 2-13	#FF0000
#FF0000	0.781044545572382	0.590909090909091	Private 2-14	#FF0000
#FF0000	0.616516784098148	0.548641711229947	Private 2-15	#FF0000
#FF0000	0.53774663933187	0.515026737967915	Private 2-16	#FF0000
#FF0000	0.750697807006877	0.54736898395722	Private 2-17	#FF0000
#FF0000	0.602559390377547	0.669593582887701	Private 2-18	#FF0000
#FF0000	0.834675335778489	0.391016042780749	Private 2-19	#FF0000
#FF0000	0.672872863863137	0.455946524064171	Private 2- 2	#FF0000
#FF0000	0.954545454545455	0.402983957219252	Private 2-20	#FF0000
#FF0000	0.719032299068813	0.417754010695188	Private 2- 3	#FF0000
#FF0000	0.739041991772985	0.394577540106952	Private 2- 4	#FF0000
#FF0000	0.743946008679308	0.56468449197861	Private 2- 5	#FF0000
#FF0000	0.720483948245071	0.41724064171123	Private 2- 6	#FF0000
#FF0000	0.575832999671311	0.48751871657754	Private 2- 7	#FF0000
#FF0000	0.531754512334881	0.453657754010695	Private 2- 8	#FF0000
#FF0000	0.619437632613417	0.48192513368984	Private 2- 9	#FF0000
#0000FF	0.611597724195181	0.600631016042781	Private 3- 1	#0000FF
#FF0000	0.654833803719481	0.289989304812834	Private 3-10	#FF0000
#FF0000	0.730289474891609	0.473743315508022	Private 3-11	#FF0000
#FF0000	0.718854290275179	0.506320855614974	Private 3-12	#FF0000
#FF0000	0.819476894834661	0.412010695187166	Private 3-13	#FF0000
#FF0000	0.856425001761284	0.347839572192514	Private 3-14	#FF0000
#FF0000	0.495581119735484	0.537433155080214	Private 3-15	#FF0000
#FF0000	0.570823681788472	0.579240641711231	Private 3-16	#FF0000
#FF0000	0.664486393233459	0.460139037433155	Private 3-17	#FF0000
#FF0000	0.753799171481888	0.287069518716577	Private 3-18	#FF0000
#FF0000	0.621435844001116	0.575839572192513	Private 3-19	#FF0000
#FF0000	0.652236379632083	0.394021390374331	Private 3- 2	#FF0000
#FF0000	0.818486564222188	0.32207486631016	Private 3-20	#FF0000
#FF0000	0.763775185423737	0.419786096256685	Private 3-21	#FF0000
#FF0000	0.852804653902016	0.391593582887701	Private 3-22	#FF0000
#FF0000	0.857891693934187	0.400342245989305	Private 3-23	#FF0000
#FF0000	0.555632762342967	0.567090909090909	Private 3- 3	#FF0000
#FF0000	0.578916813983569	0.570491978609626	Private 3- 4	#FF0000
#FF0000	0.693923030501932	0.475208556149733	Private 3- 5	#FF0000
#FF0000	0.650441248699094	0.596737967914439	Private 3- 6	#FF0000
#FF0000	0.740227881341845	0.533058823529412	Private 3- 7	#FF0000
#FF0000	0.672887906859782	0.358534759358289	Private 3- 8	#FF0000
#FF0000	0.734972861180469	0.499026737967915	Private 3- 9	#FF0000
#FF0000	0.467891977243958	0.521871657754011	Private 4- 1	#FF0000
#FF0000	0.696843879017201	0.288524064171123	Private 4-10	#FF0000
#FF0000	0.634382849780385	0.331796791443851	Private 4-11	#FF0000
#FF0000	0.217606599061768	0.456245989304813	Private 4-12	#FF0000
#FF0000	0.441579268945463	0.444577540106952	Private 4-13	#FF0000
#FF0000	0.479733322769807	0.524791443850268	Private 4-14	#FF0000
#FF0000	0.333442687561723	0.500973262032085	Private 4-15	#FF0000
#FF0000	0.504494095247742	0.488823529411765	Private 4-16	#FF0000
#FF0000	0.334127143909078	0.408117647058824	Private 4-17	#FF0000
#FF0000	0.500678188432086	0.516042780748663	Private 4-18	#FF0000
#FF0000	0.563763502029676	0.587508021390374	Private 4-19	#FF0000
#FF0000	0.445620820710797	0.530631016042781	Private 4- 2	#FF0000
#FF0000	0.647575557838191	0.279775401069519	Private 4-20	#FF0000
#FF0000	0.435296310680001	0.577294117647059	Private 4- 3	#FF0000
#FF0000	0.536490549111999	0.337144385026738	Private 4- 4	#FF0000
#FF0000	0.583886017208687	0.446042780748663	Private 4- 5	#FF0000
#FF0000	0.481596147187699	0.535486631016043	Private 4- 6	#FF0000
#FF0000	0.465046343711915	0.545208556149733	Private 4- 7	#FF0000
#FF0000	0.488475810986753	0.489304812834225	Private 4- 8	#FF0000
#FF0000	0.443251548739184	0.604032085561498	Private 4- 9	#FF0000
#FF0000	0.57440391499002	0.282021390374332	RCAT Angora	#FF0000
#FF0000	0.604464836619267	0.566117647058824	Resnik	#FF0000
#0000FF	0.26007047142495	0.536673796791444	Richland	#0000FF
#FF0000	0.270675784059789	0.709037433155081	Ross	#FF0000
#FF0000	0.67760388630804	0.639550802139038	Savoy	#FF0000
#FF0000	0.0454545454545455	0.603550802139038	Scioto	#FF0000
#0000FF	0.372832774277078	0.533540106951872	Shelby	#0000FF
#FF0000	0.330935521454196	0.379433155080214	Sparks	#FF0000
#FF0000	0.286508538028821	0.520909090909091	Spencer	#FF0000
#FF0000	0.461325709208345	0.644866310160428	Stressland	#FF0000
#FF0000	0.648565888450664	0.565625668449198	Thorne	#FF0000
#FF0000	0.69367231389118	0.457700534759359	U98-311442	#FF0000
#FF0000	0.352607465287659	0.633689839572193	Union	#FF0000
#FF0000	0.544967277721548	0.50916577540107	Vickery	#FF0000
#FF0000	0.164113702991576	0.551529411764706	Wabash	#FF0000
#0000FF	0.479437477169119	0.61812834224599	Wayne	#0000FF
#FF0000	0.570074039122321	0.645572192513369	Wells	#FF0000
#FF0000	0.463306370433291	0.548385026737968	Wells II	#FF0000
#0000FF	0.499672814822968	0.527711229946524	Williams	#0000FF
#FF0000	0.43191163643484	0.530631016042781	Williams 82	#FF0000
#0000FF	0.451535225558452	0.45235294117647	Woodworth	#0000FF
#0000FF	0.575988443969977	0.470342245989305	Zane	#0000FF
