x	y	showSelected
0.0989304812834225	0.282917355371901	Harosoy
0.344919786096257	0.349285123966942	Harosoy 63
0.344919786096257	0.349285123966942	Harosoy x T117
0.697860962566845	0.67597520661157	Harper 87
0.141711229946524	0.286322314049587	Hawkeye
0.205882352941176	0.430417355371901	Hawkeye
0.302139037433155	0.51453305785124	Hawkeye 63
0.302139037433155	0.51453305785124	Hawkeye x Lee
0.644385026737968	0.372838842975207	Hayes
0.558823529411765	0.487347107438017	HC74-634RE
0.205882352941176	0.430417355371901	Henry
0.697860962566845	0.607673553719008	HM8632
0.697860962566845	0.607673553719008	HM8778
0.558823529411765	0.487347107438017	Hobbit
0.516042780748663	0.310768595041322	Hodgson
0.601604278074866	0.289078512396694	Hoyt
0.590909090909091	0.34595867768595	HW79022
